,fips,covid_case*,population,percent_age_65_and_older,majority_race,female_to_male,high_school_graduation_rate,median_household_income,percent_adults_with_obesity,percent_smokers,violent_crime_rate,o3_mean_pred,pm25_mean_pred,mean_temp,2016_pres_election,percent_drive_alone_to_work,date_stay_at_home_effective
698,17149,6.4263222157959,15561.0,19.8,4.0,1.014670545086632,83.0,47815.0,29.8,16.7,94.0,36.8,10.3,55.0,1.0,80.9,0.0
699,17151,23.940627244433802,4177.0,26.2,4.0,0.8776916451335056,85.7,43053.0,26.6,14.6,,39.2,10.9,,1.0,85.3,0.0
700,17153,749.7656982193065,5335.0,20.2,4.0,1.0619565217391305,95.2,38400.0,34.6,19.4,351.1,39.2,10.9,60.7,1.0,85.5,0.0
701,17155,17.424638438752396,5739.0,,4.0,0.951640175853906,,,,,,36.9,11.2,,1.0,,
702,17157,748.8515511924988,31782.0,17.2,4.0,0.800329037565122,87.7,53607.0,27.2,17.2,97.5,39.3,10.7,57.4,1.0,83.6,0.0
703,17159,19.338619222587507,15513.0,19.8,4.0,1.0145220356105569,91.7,48152.0,28.1,16.9,333.6,37.6,11.5,54.9,1.0,83.2,0.0
704,17161,418.66661028059116,141879.0,17.5,4.0,1.0291313338792278,92.5,52642.0,33.7,16.6,346.5,35.9,10.6,55.6,0.0,83.5,0.0
705,17163,320.38692882943246,259686.0,13.8,4.0,1.0715634278372725,88.2,58222.0,37.1,17.6,615.2,37.9,11.3,57.0,0.0,83.0,0.0
706,17165,25.541696820058746,23491.0,19.1,4.0,1.0310941137346192,87.9,40761.0,27.1,18.7,345.6,38.9,11.2,58.9,1.0,85.8,0.0
707,17167,159.75589709870962,194672.0,15.6,4.0,1.083362249350704,85.3,62242.0,30.6,16.9,814.5,36.0,11.2,54.2,1.0,83.6,0.0
708,17169,103.42789598108747,6768.0,19.6,4.0,0.8441191576784797,88.0,52018.0,25.9,16.5,139.7,36.1,10.4,53.0,1.0,78.0,0.0
709,17171,0.0,4951.0,,4.0,1.0411506192568918,,,,,,36.6,10.5,,1.0,,
710,17173,69.33530553757973,21634.0,20.4,4.0,1.0124942581534222,93.5,56509.0,32.3,15.6,51.9,37.2,11.3,54.0,1.0,87.6,0.0
711,17175,37.43916136278548,5342.0,24.2,4.0,1.0266520627966411,90.9,52651.0,25.5,15.9,40.7,36.5,10.9,53.7,1.0,79.5,0.0
712,17177,359.56672209986965,44498.0,20.6,4.0,1.066402199882793,81.8,47357.0,34.0,16.2,127.6,37.5,10.4,54.3,1.0,79.0,0.0
713,17179,48.55731660129132,131803.0,17.0,4.0,1.0268297821114722,89.0,61508.0,32.5,15.3,241.3,36.3,11.6,53.7,1.0,86.8,0.0
714,17181,732.6007326007326,16653.0,19.5,4.0,0.9819788797061524,91.5,49716.0,37.2,16.9,212.0,39.0,10.9,60.1,1.0,83.4,0.0
715,17183,39.59977824124185,75758.0,17.4,4.0,1.0141640178003815,83.2,44638.0,40.9,17.7,704.7,36.6,11.1,55.9,1.0,84.4,0.0
716,17185,8.680555555555555,11520.0,18.9,4.0,1.0351864883884587,76.9,53414.0,35.4,15.9,156.5,38.1,11.7,54.2,1.0,84.3,0.0
717,17187,653.0515317026834,16844.0,18.3,4.0,1.0652920962199313,93.9,53532.0,26.1,15.1,230.7,36.0,10.6,53.7,1.0,78.0,0.0
718,17189,129.61762799740765,13887.0,18.5,4.0,0.9855193539404066,92.1,66937.0,28.4,14.9,331.6,38.9,11.1,56.4,1.0,85.7,0.0
719,17191,55.504162812210915,16215.0,19.9,4.0,1.0183944451212084,80.1,50471.0,31.1,16.1,283.1,38.1,11.3,55.5,1.0,81.6,0.0
720,17193,14.774322227967792,13537.0,21.8,4.0,1.039097312059796,92.2,49507.0,29.4,16.0,278.4,38.6,11.4,56.1,1.0,83.8,0.0
721,17195,226.55188038060714,55175.0,18.9,4.0,1.030117899249732,87.5,57197.0,33.5,15.2,191.0,36.9,10.7,56.1,1.0,84.8,0.0
722,17197,660.1586986766424,690743.0,11.2,4.0,1.0125512482478294,91.3,86108.0,31.8,13.1,162.9,36.0,12.4,59.7,0.0,83.9,0.0
723,17199,78.08159526705407,66597.0,17.5,4.0,1.005498424775605,83.9,46187.0,26.9,16.1,63.0,39.0,11.3,59.3,1.0,84.3,0.0
724,17201,553.4872528063644,282572.0,15.6,4.0,1.0470189528244123,79.4,53795.0,33.3,17.0,887.5,37.3,11.0,56.7,1.0,82.6,0.0
725,17203,41.602745781221564,38459.0,16.3,4.0,1.0100134200474864,94.1,72247.0,27.1,13.6,73.3,36.9,11.4,52.8,1.0,86.5,0.0
726,18001,27.950918187662467,35777.0,14.5,4.0,1.0170497091181383,93.1,56693.0,34.8,20.5,,36.6,12.1,57.5,1.0,74.0,0.0
727,18003,277.61739419297174,379299.0,13.1,4.0,1.0497118396557683,91.8,54473.0,32.3,19.8,295.9,36.3,12.4,57.5,1.0,84.1,0.0
728,18005,522.8040439728333,83779.0,15.0,4.0,0.9913488006291782,89.2,63067.0,32.3,18.6,95.5,37.6,11.0,,1.0,84.2,0.0
729,18007,262.91723822588017,8748.0,16.3,4.0,0.9970108070820879,94.2,51649.0,33.2,20.9,,36.9,10.8,56.5,1.0,80.5,0.0
730,18009,144.58241197482565,11758.0,19.8,4.0,1.0198445510170333,96.8,45161.0,34.2,19.7,49.3,35.9,11.6,57.8,1.0,86.5,0.0
731,18011,384.7117609775511,67843.0,12.7,4.0,1.018935631668322,95.1,85876.0,27.6,16.1,186.8,36.8,11.4,53.6,1.0,85.6,0.0
732,18013,205.4068380598993,15092.0,21.0,4.0,1.0173410404624277,98.0,60944.0,31.2,18.7,187.4,36.9,10.5,,1.0,84.8,0.0
733,18015,389.98864590018263,20257.0,17.8,4.0,1.0034068136272545,92.9,57092.0,37.2,18.3,,37.0,11.3,57.0,1.0,82.8,0.0
734,18017,4139.138740746636,37689.0,16.2,4.0,1.0034571263946361,90.6,48598.0,32.1,20.6,70.4,36.8,11.6,57.0,1.0,83.1,0.0
735,18019,363.4765261787628,118302.0,14.2,4.0,1.0534207892479268,91.5,56774.0,36.8,22.2,356.1,38.3,11.9,54.7,1.0,85.3,0.0
736,18021,122.02097235462345,26225.0,16.4,4.0,1.0440982717197551,89.5,52699.0,35.7,20.0,,36.5,10.8,54.2,1.0,84.1,0.0
737,18023,459.89073736843727,32399.0,15.7,4.0,1.0228745948641236,90.2,51730.0,38.4,19.8,107.2,37.0,11.1,53.6,1.0,81.6,0.0
738,18025,207.99848728372885,10577.0,17.3,4.0,0.9790849673202614,88.2,44152.0,29.5,22.8,237.9,38.4,11.4,54.4,1.0,84.9,0.0
739,18027,212.887169800006,33351.0,14.5,4.0,0.9745180722891567,94.8,55434.0,36.6,20.0,161.4,37.7,11.7,53.6,1.0,72.9,0.0
740,18029,319.46297868898864,49458.0,15.1,4.0,1.0006458383789456,94.3,66502.0,33.7,20.1,,38.1,11.4,53.2,1.0,86.2,0.0
741,18031,828.3444406792423,26559.0,15.7,4.0,1.019524100061013,95.6,57441.0,33.5,18.4,,38.0,11.1,,1.0,84.5,0.0
742,18033,59.804485336400234,43475.0,14.7,4.0,1.0095458626718965,91.3,58987.0,30.3,19.8,117.4,36.9,12.1,55.4,1.0,86.4,0.0
743,18035,260.21816270206335,114135.0,16.0,4.0,1.0739137434484733,90.7,43096.0,34.1,21.0,271.0,35.4,11.3,57.8,1.0,79.6,0.0
744,18037,379.0715087982029,42736.0,16.0,4.0,0.9968430476369976,93.0,62126.0,29.5,17.0,395.3,38.0,11.8,54.4,1.0,89.2,0.0
745,18039,355.23720443343785,206341.0,13.3,4.0,1.0219810878944589,90.8,59251.0,33.6,19.9,357.3,36.1,12.9,58.7,1.0,78.1,0.0
746,18041,181.8024413470695,23102.0,18.5,4.0,1.026120048434527,91.8,47737.0,37.3,22.9,,37.5,11.0,56.0,1.0,85.9,0.0
747,18043,387.1526451185655,78522.0,14.5,4.0,1.061927100183328,94.1,64992.0,34.7,21.7,132.4,38.2,12.1,56.2,1.0,86.4,0.0
748,18045,110.11868346996206,16346.0,18.9,4.0,1.0091876208897486,93.2,53493.0,32.3,20.6,,36.7,10.8,55.9,1.0,80.9,0.0
749,18047,465.7702785833553,22758.0,15.8,4.0,1.000438020148927,95.6,62251.0,37.2,19.4,36.3,38.1,11.1,55.9,1.0,88.5,0.0
750,18049,225.29288074496847,19974.0,17.7,4.0,1.0312249799839872,92.9,52798.0,38.3,19.5,49.0,36.6,11.7,59.7,1.0,82.1,0.0
751,18051,29.709735880448022,33659.0,16.4,4.0,0.9948934148803515,92.3,56960.0,29.1,19.2,114.7,38.1,11.8,56.3,1.0,87.8,0.0
752,18053,253.91901959889918,65769.0,17.7,4.0,1.0894622991347342,95.9,45138.0,37.3,21.5,233.8,36.2,11.6,56.5,1.0,79.3,0.0
753,18055,504.35436376166905,31922.0,18.1,4.0,1.0218827930174563,94.1,46835.0,38.3,20.9,39.5,37.5,10.7,53.6,1.0,87.6,0.0
754,18057,308.2739910831304,338011.0,10.5,4.0,1.04555632616665,76.8,101740.0,26.0,13.3,33.0,35.9,11.5,53.6,1.0,83.2,0.0
755,18059,385.0680585405793,78168.0,14.8,4.0,1.0376301937507,91.6,73831.0,37.6,16.8,118.1,35.7,11.4,56.0,1.0,89.0,0.0
756,18061,429.4705664568678,40515.0,16.1,4.0,0.9934310257705912,97.1,60379.0,38.1,20.1,81.8,38.4,11.8,56.2,1.0,87.1,0.0
757,18063,616.5191913616853,170311.0,12.4,4.0,1.0040798743094623,96.3,80834.0,31.5,16.1,176.3,36.1,11.6,54.8,1.0,86.7,0.0
758,18065,285.58325689985827,47972.0,18.0,4.0,0.9265404720418184,93.6,50183.0,29.5,20.6,15.9,35.8,11.0,55.5,1.0,85.0,0.0
759,18067,367.0769528978484,82544.0,17.9,4.0,1.0671613728095466,75.1,55365.0,35.1,21.2,431.3,36.7,11.5,56.4,1.0,83.9,0.0
760,18069,54.76451259583789,36520.0,15.9,4.0,1.0382876597644695,91.8,53809.0,37.4,18.8,33.0,36.4,12.0,57.5,1.0,86.5,0.0
761,18071,759.6482105310755,44231.0,15.3,4.0,1.0026073830108413,92.3,55518.0,30.5,22.0,222.7,37.7,10.9,,1.0,83.5,0.0
762,18073,125.14152911030332,33562.0,15.6,4.0,1.018831482375664,93.0,66720.0,35.7,19.5,,36.9,11.5,56.5,1.0,85.4,0.0
763,18075,156.58641612840086,20436.0,16.6,4.0,1.0373552123552123,95.9,48392.0,34.8,22.0,99.9,36.3,11.7,57.8,1.0,78.8,0.0
764,18077,123.8083446824316,32308.0,16.0,4.0,1.0946357916585587,81.5,51031.0,35.0,23.1,,38.3,11.1,54.7,1.0,82.9,0.0
765,18079,421.8496484586263,27735.0,14.8,4.0,0.9909890581420296,90.5,51560.0,39.5,21.8,261.0,38.0,11.0,,1.0,83.0,0.0
766,18081,642.3590255868796,158167.0,13.7,4.0,1.0365284974093265,93.4,69880.0,31.4,18.3,284.5,36.4,11.5,56.0,1.0,86.5,0.0
767,18083,60.11914521506258,36594.0,16.6,4.0,0.9601868673760706,96.9,48606.0,34.4,20.4,109.0,37.8,11.8,54.8,1.0,86.6,0.0
768,18085,75.51349174385824,79456.0,14.9,4.0,1.007855940417283,92.6,57367.0,34.4,19.0,159.3,36.2,12.2,57.6,1.0,80.2,0.0
769,18087,131.26672388549503,39614.0,12.6,4.0,0.9695813622259525,92.5,67498.0,37.0,18.9,103.5,36.5,12.2,56.2,1.0,55.6,0.0
770,18089,606.8058653780796,485493.0,14.6,4.0,1.0677845618756268,87.5,55280.0,35.5,18.6,395.3,36.1,12.9,58.5,0.0,83.4,0.0
771,18091,327.6062900407688,109888.0,15.7,4.0,0.9373383206320353,88.8,52095.0,36.9,22.7,301.8,37.0,12.1,58.9,1.0,83.7,0.0
772,18093,310.778047167732,45370.0,18.0,4.0,1.0188762654170904,84.3,53187.0,32.2,19.2,315.0,37.7,10.6,52.2,1.0,85.8,0.0
773,18095,426.7996202795422,129569.0,16.9,4.0,1.0004783581513772,84.9,49522.0,38.8,21.6,211.5,35.0,11.2,55.5,1.0,83.0,0.0
774,18097,885.4612671602829,964582.0,11.3,4.0,1.0770940782873482,75.9,48409.0,32.5,19.2,1251.2,36.0,12.1,54.2,0.0,82.6,0.0
775,18099,95.11868217389424,46258.0,16.2,4.0,1.010665749182866,89.7,55766.0,41.4,20.8,,36.1,12.1,59.7,1.0,79.2,0.0
776,18101,78.01072647489029,10255.0,17.1,4.0,0.9858142246404975,96.2,55444.0,42.5,20.4,,37.9,11.1,52.2,1.0,80.2,0.0
777,18103,366.03221083455344,35516.0,15.9,4.0,0.8949831720656289,94.9,47624.0,36.7,24.0,146.6,36.7,11.7,56.6,1.0,86.7,0.0
778,18105,102.4044842384677,148431.0,11.3,4.0,1.0059162558155683,90.8,48883.0,25.3,19.9,307.4,37.2,10.1,53.6,0.0,72.2,0.0
779,18107,487.76670666179774,38338.0,16.8,4.0,0.9703581720872787,96.8,53700.0,25.4,19.6,837.1,36.8,10.9,59.4,1.0,82.8,0.0
780,18109,354.6652669210799,70489.0,15.0,4.0,1.0267875360713556,92.1,66151.0,35.9,19.5,,36.6,11.0,54.2,1.0,85.3,0.0
781,18111,507.72311212814645,13984.0,17.5,4.0,0.9963073427070018,87.9,53060.0,30.6,20.7,21.5,37.0,11.2,56.5,1.0,82.3,0.0
782,18113,318.3646112600536,47744.0,14.4,4.0,0.9927301760726142,91.2,61341.0,38.2,18.9,158.0,36.4,12.3,55.4,1.0,84.3,0.0
783,18115,221.27659574468086,5875.0,19.4,4.0,0.9922480620155039,93.8,58022.0,35.6,16.7,,37.6,11.3,53.2,1.0,84.6,0.0
784,18117,620.9915504428383,19646.0,17.4,4.0,1.025704552493032,92.3,44968.0,35.5,21.2,,38.1,11.1,52.2,1.0,82.0,0.0
785,18119,129.81393336218088,20799.0,17.3,4.0,0.9716812494119861,92.1,49731.0,31.6,20.5,,37.0,10.4,53.6,1.0,81.5,0.0
786,18121,100.37196670012399,16937.0,17.1,4.0,1.086329175837613,85.4,49639.0,29.7,22.0,64.0,36.4,10.8,54.2,1.0,81.8,0.0
787,18123,104.33512441963587,19169.0,16.7,4.0,0.860390866873065,89.9,52332.0,35.7,20.7,,38.6,11.8,54.4,1.0,83.7,0.0
788,18125,40.35838243603197,12389.0,18.7,4.0,0.9934462915601023,92.7,54265.0,38.4,19.8,58.3,37.9,11.9,54.4,1.0,86.1,0.0
789,18127,241.79964669080752,170389.0,14.4,4.0,1.0241728741414338,90.8,69298.0,33.5,18.8,96.9,36.8,12.5,58.0,1.0,86.0,0.0
790,18129,62.9252369528454,25427.0,16.4,4.0,1.0036787726988103,92.6,68162.0,31.3,18.7,304.9,38.7,11.7,56.1,1.0,90.1,0.0
791,18131,283.33198413340887,12353.0,18.1,4.0,0.9759987612263858,91.8,49730.0,31.2,19.0,,36.7,11.5,58.3,1.0,79.6,0.0
792,18133,327.33659782840107,37576.0,15.1,4.0,0.901200182306173,91.4,54718.0,30.5,19.0,,36.6,10.8,54.2,1.0,79.9,0.0
793,18135,121.62983985404419,24665.0,18.6,4.0,1.0526958788076235,90.7,46441.0,36.0,21.4,,36.6,11.4,57.8,1.0,82.2,0.0
794,18137,377.77150120039545,28324.0,17.1,4.0,1.0172058300746534,93.8,57436.0,31.6,18.5,29.8,38.1,11.1,53.2,1.0,84.8,0.0
795,18139,253.30197213678306,16581.0,17.4,4.0,1.0387936276298189,97.7,53271.0,29.7,21.4,,37.0,11.1,56.0,1.0,87.4,0.0
796,18141,373.03274889083457,271826.0,14.3,4.0,1.0587788950886015,84.7,54674.0,33.0,19.0,425.6,36.7,12.5,60.2,0.0,82.1,0.0
797,18143,410.50559209148406,23873.0,15.9,4.0,1.040075679394565,86.6,44913.0,32.8,20.8,193.8,38.1,11.1,54.7,1.0,84.8,0.0
798,18145,666.2344340360839,44729.0,15.5,4.0,1.0215656772899284,95.4,57193.0,36.6,20.6,535.4,37.0,11.3,56.0,1.0,86.7,0.0
799,18147,59.18035212309513,20277.0,17.8,4.0,0.9758412424503883,92.6,56862.0,35.4,17.6,,38.3,12.0,54.4,1.0,85.8,0.0
800,18149,117.41682974559687,22995.0,16.8,4.0,1.0332890659583887,92.6,49972.0,32.6,22.8,97.3,36.3,11.8,58.3,1.0,83.2,0.0
801,18151,199.45655315950742,34594.0,17.2,4.0,0.9757468035089731,86.4,58295.0,29.6,19.3,69.8,37.2,11.6,52.3,1.0,80.5,0.0
802,18153,135.4685761285016,20669.0,16.3,4.0,0.8602581219403649,82.3,47554.0,30.6,21.1,127.9,37.3,11.1,52.8,1.0,87.8,0.0
803,18155,167.42628592689053,10751.0,16.9,4.0,0.9314171366199745,95.4,47713.0,34.4,24.0,,37.9,11.1,53.2,1.0,81.8,0.0
804,18157,159.91253346412444,195732.0,10.2,4.0,0.9589123294593229,84.7,52269.0,32.5,19.1,243.3,36.8,10.7,59.4,1.0,74.7,0.0
805,18159,138.6321626617375,15148.0,19.3,4.0,1.003406708595388,95.0,60896.0,34.5,18.8,132.3,36.3,11.4,56.4,1.0,85.1,0.0
806,18161,113.41083073433512,7054.0,17.3,4.0,0.9751230180426462,91.8,50300.0,24.7,20.2,,38.1,11.1,55.9,1.0,83.3,0.0
807,18163,122.89819290056269,181451.0,15.3,4.0,1.0693418611797108,81.1,50500.0,34.2,21.4,409.0,38.5,12.2,56.3,1.0,85.7,0.0
808,18165,45.16711833785004,15498.0,18.7,4.0,1.0274753758424053,94.1,49287.0,40.5,18.9,,36.4,11.0,55.3,1.0,84.0,0.0
809,18167,111.17547039369195,107038.0,14.7,4.0,0.9711075735119211,88.7,48335.0,34.6,22.1,232.9,36.5,11.1,54.2,1.0,82.0,0.0
810,18169,229.06181442766808,30996.0,19.4,4.0,1.0457348406988696,87.1,51487.0,34.5,19.6,50.7,36.8,11.9,56.6,1.0,86.3,0.0
811,18171,145.1905626134301,8265.0,19.3,4.0,1.0050921435499516,95.9,60596.0,34.2,18.6,,36.7,10.7,55.9,1.0,81.6,0.0
812,18173,239.69014889361566,62998.0,16.1,4.0,1.0197113807805838,91.2,75534.0,35.2,17.6,222.5,38.2,12.2,56.3,1.0,87.6,0.0
813,18175,178.34213154515624,28036.0,15.5,4.0,1.0174853079881012,89.7,44534.0,40.6,21.2,,38.1,11.1,52.2,1.0,83.7,0.0
814,18177,94.10479023738692,65884.0,17.9,4.0,1.0678667366535957,81.9,45130.0,37.5,21.3,,37.4,11.1,57.8,1.0,82.5,0.0
815,18179,63.61323155216285,28296.0,17.4,4.0,1.0331653152165972,96.8,60010.0,34.0,18.7,17.9,36.3,12.0,57.5,1.0,87.9,0.0
816,18181,771.7201891959173,24102.0,18.6,4.0,0.992531801395158,85.5,58380.0,28.8,18.0,61.7,36.9,11.2,56.5,1.0,79.7,0.0
817,18183,79.49593687433754,33964.0,16.2,4.0,1.002931323283082,91.3,67758.0,36.6,18.5,,36.2,12.2,57.5,1.0,88.1,0.0
818,19001,83.89261744966443,7152.0,22.7,4.0,1.0247747747747749,95.6,54282.0,31.5,15.6,103.0,35.9,8.5,54.0,1.0,78.6,2.0
819,19003,27.762354247640204,3602.0,,4.0,1.0240641711229947,,,,,,36.2,8.6,,1.0,,
820,19005,840.2133411266165,13687.0,21.2,4.0,0.9639335023950408,91.1,53359.0,35.0,16.2,39.4,36.2,8.6,51.8,1.0,76.9,2.0
821,19007,64.38113632705617,12426.0,21.6,4.0,1.0217531421205286,91.0,44298.0,37.3,16.8,219.0,36.1,9.0,53.8,1.0,81.8,2.0
822,19009,200.14556040756915,5496.0,24.1,4.0,1.0294953802416489,96.7,51210.0,30.1,16.2,70.2,36.3,8.5,54.0,1.0,82.4,2.0
823,19011,140.37824137258724,25645.0,16.8,4.0,1.0057875801658063,91.6,62799.0,35.6,14.9,,35.8,9.5,53.2,1.0,82.9,2.0
824,19013,1240.5888987106412,131228.0,14.8,4.0,1.0376699207674978,89.0,52320.0,30.6,18.3,511.5,35.8,9.3,54.0,0.0,81.5,2.0
825,19015,175.3449721735153,26234.0,17.0,4.0,0.9865210843373494,94.0,63099.0,35.8,16.0,276.8,35.9,8.8,52.5,1.0,82.9,2.0
826,19017,259.35679514803286,25062.0,18.5,4.0,1.0287822878228783,94.2,74646.0,32.7,14.1,377.5,35.9,9.0,54.0,1.0,79.6,2.0
827,19019,122.78630460448642,21175.0,16.7,4.0,1.0101933885872154,93.9,59724.0,32.7,16.2,47.5,36.1,9.4,51.6,1.0,79.8,2.0
828,19021,596.3302752293579,19620.0,14.5,4.0,0.9864443144138872,76.3,52683.0,33.7,14.9,311.0,36.2,8.4,52.0,1.0,73.0,2.0
829,19023,96.95962324260682,14439.0,21.2,4.0,1.002431775195893,99.2,57971.0,33.3,15.1,10.0,35.9,8.8,54.0,1.0,81.4,2.0
830,19025,20.68680182043856,9668.0,22.5,4.0,0.9318897637795276,92.7,54865.0,36.0,16.6,45.9,36.1,8.6,53.6,1.0,83.5,2.0
831,19027,34.713612695264075,20165.0,19.2,4.0,1.0322323915638678,95.5,60531.0,33.9,15.3,63.4,36.2,8.7,53.6,1.0,83.0,2.0
832,19029,15.581177937052042,12836.0,21.4,4.0,1.023534770725782,88.4,50356.0,33.7,17.3,238.4,36.3,8.5,55.4,1.0,79.0,2.0
833,19031,230.84769420733346,18627.0,18.2,4.0,1.0078705728027983,86.9,67597.0,34.7,14.1,95.4,35.9,10.1,55.6,1.0,82.0,2.0
834,19033,40.04711425206125,42450.0,19.7,4.0,1.0529246585122078,91.6,51939.0,30.0,16.3,133.3,35.9,8.3,51.3,1.0,82.2,2.0
835,19035,80.10680907877169,11235.0,22.7,4.0,0.9946588559614059,95.7,56312.0,35.1,16.5,175.4,36.3,8.4,52.6,1.0,83.8,2.0
836,19037,58.66085644850415,11933.0,19.1,4.0,1.0056170493969931,94.5,64190.0,30.2,15.8,172.6,36.0,8.6,51.8,1.0,79.7,2.0
837,19039,244.81106971793506,9395.0,17.6,4.0,1.0145652173913045,92.5,52541.0,36.6,17.2,139.9,35.7,8.7,55.5,1.0,78.9,2.0
838,19041,56.193806193806196,16016.0,19.3,4.0,1.025336793968607,95.0,56338.0,35.0,15.9,148.7,36.2,8.1,53.5,1.0,77.8,2.0
839,19043,170.94991167587898,17549.0,21.0,4.0,0.9864288918797667,90.5,53968.0,36.0,15.4,59.6,36.4,9.1,52.7,1.0,78.6,2.0
840,19045,131.3834026147451,46429.0,18.3,4.0,1.0433251749753103,87.4,51317.0,33.3,17.1,484.5,36.5,10.3,55.1,1.0,82.3,2.0
841,19047,2342.449464922711,16820.0,16.6,4.0,0.9296012615453931,88.1,54828.0,33.3,16.9,58.6,36.4,8.5,53.8,1.0,81.1,2.0
842,19049,850.6950017655934,93453.0,11.3,4.0,1.0249411529022887,98.3,87267.0,28.6,13.5,191.9,35.5,8.8,53.9,1.0,86.1,2.0
843,19051,144.44444444444443,9000.0,17.3,4.0,1.0261467889908258,95.8,54830.0,25.6,16.6,113.5,36.0,9.3,53.4,1.0,71.3,2.0
844,19053,0.0,7870.0,,4.0,0.989445262641139,,,,,,36.1,8.8,,1.0,,
845,19055,70.54259008876609,17011.0,18.0,4.0,1.0009238942141125,97.0,61342.0,32.8,15.7,146.5,36.4,9.5,53.4,1.0,82.0,2.0
846,19057,100.08468704288244,38967.0,18.8,4.0,1.041363775980342,83.8,51805.0,36.9,18.7,517.6,35.9,10.4,53.4,1.0,83.2,2.0
847,19059,40.56089929308147,17258.0,24.0,4.0,0.989001989001989,93.4,55603.0,27.7,15.2,131.4,36.3,7.8,53.5,1.0,82.1,2.0
848,19061,293.90305309779984,97311.0,16.2,4.0,1.0221328810436165,91.5,60367.0,33.5,16.4,210.3,36.6,9.7,52.4,1.0,82.9,2.0
849,19063,21.720243266724587,9208.0,19.7,4.0,1.016068447412354,94.3,51497.0,40.1,18.0,392.8,36.0,7.9,50.3,1.0,75.5,2.0
850,19065,127.2264631043257,19650.0,20.5,4.0,0.9817949222593978,90.5,50893.0,33.9,15.9,278.6,36.2,9.0,51.8,1.0,75.9,2.0
851,19067,70.32348804500704,15642.0,21.2,4.0,1.031162196679438,96.3,53811.0,40.7,15.9,175.4,35.9,8.4,51.8,1.0,77.1,2.0
852,19069,69.51340615690168,10070.0,19.8,4.0,0.9724928366762178,92.5,59367.0,45.1,16.7,,35.9,8.7,52.5,1.0,79.1,2.0
853,19071,57.47126436781609,6960.0,21.5,4.0,1.02287865624095,94.7,54658.0,32.7,15.6,397.4,36.8,8.9,57.2,1.0,82.8,2.0
854,19073,146.26462646264628,8888.0,21.1,4.0,1.0517124064413699,84.4,51861.0,41.2,14.8,76.8,36.0,8.7,53.9,1.0,78.7,2.0
855,19075,138.97972531066057,12232.0,19.7,4.0,1.0196174595389897,97.5,65060.0,31.1,13.5,97.1,35.9,9.0,51.5,1.0,83.0,2.0
856,19077,374.2164842361306,10689.0,21.3,4.0,1.004134561172712,97.6,60306.0,33.6,15.1,32.9,36.0,8.6,53.9,1.0,79.1,2.0
857,19079,74.46016381236039,14773.0,19.4,4.0,1.0450692856181891,95.5,56738.0,33.1,15.1,210.9,36.1,8.8,52.0,1.0,83.5,2.0
858,19081,47.03668861712136,10630.0,20.3,4.0,0.9878601195868817,96.9,60859.0,34.1,14.5,117.5,36.0,8.2,51.8,1.0,79.2,2.0
859,19083,71.23352724682417,16846.0,21.0,4.0,0.9966411860088024,93.2,55303.0,42.1,15.4,106.1,35.9,8.9,52.5,1.0,83.4,2.0
860,19085,128.122998078155,14049.0,19.0,4.0,1.0233751425313569,96.8,60044.0,39.8,15.7,31.6,36.7,8.6,54.0,1.0,82.1,2.0
861,19087,235.54174601583645,19954.0,17.7,4.0,0.9670264382612139,91.0,55856.0,34.8,16.5,224.7,35.9,10.0,54.5,1.0,83.6,2.0
862,19089,131.0329766324525,9158.0,20.1,4.0,0.9929441949967928,96.1,53500.0,31.6,16.0,63.5,36.1,8.2,51.2,1.0,76.1,2.0
863,19091,73.2370788867964,9558.0,20.6,4.0,1.054876741693462,92.5,60166.0,29.6,16.5,57.4,36.1,8.4,52.5,1.0,84.8,2.0
864,19093,116.61807580174927,6860.0,21.7,4.0,1.0025876940770557,98.1,60312.0,30.3,15.8,162.2,36.3,8.5,52.0,1.0,77.9,2.0
865,19095,185.36826495304004,16184.0,18.0,4.0,1.0265950805343989,94.4,64188.0,31.5,14.8,103.8,35.6,9.6,51.6,1.0,81.5,2.0
866,19097,41.15438036936057,19439.0,19.7,4.0,1.0135906214337587,94.1,54663.0,31.1,15.4,82.3,36.6,9.9,52.4,1.0,84.1,2.0
867,19099,672.314105149926,37185.0,18.0,4.0,0.9571740171303932,95.1,60378.0,36.1,15.3,253.3,35.5,9.1,52.5,1.0,81.2,2.0
868,19101,65.59169171904892,18295.0,18.1,4.0,0.8867626958258858,92.5,46715.0,28.2,15.3,84.0,35.8,9.7,53.6,1.0,71.1,2.0
869,19103,379.78033611221383,151140.0,9.8,4.0,1.0209758896212027,91.5,64387.0,26.4,14.5,270.9,35.6,10.0,55.6,0.0,70.1,2.0
870,19105,174.07282046322712,20681.0,18.6,4.0,0.9441489361702128,95.8,55405.0,37.6,15.3,,36.2,9.8,53.4,1.0,77.9,2.0
871,19107,117.11887565879367,10246.0,20.3,4.0,0.9674749807544265,95.7,52122.0,36.6,15.3,136.2,35.7,9.6,55.7,1.0,79.5,2.0
872,19109,27.00330790521839,14813.0,22.1,4.0,0.9960515925243485,93.5,55486.0,35.9,15.3,158.0,35.9,8.1,51.8,1.0,80.5,2.0
873,19111,59.423002644323624,33657.0,18.8,4.0,0.9817125277730302,89.7,48241.0,40.3,18.1,480.2,36.0,10.3,54.1,1.0,83.9,2.0
